customer_rank,subscription_probability,predicted_subscription,campaign_priority,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
6823,0.524999,yes,Medium,46,technician,married,professional.course,no,yes,no,cellular,apr,thu,309,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
6824,0.524988,yes,Medium,26,student,single,university.degree,no,no,yes,cellular,may,mon,115,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
6825,0.524951,yes,Medium,45,blue-collar,single,basic.9y,no,no,no,cellular,apr,mon,129,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
6826,0.524908,yes,Medium,25,admin.,single,university.degree,no,yes,no,cellular,may,tue,228,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
6827,0.524908,yes,Medium,25,admin.,single,university.degree,no,yes,no,cellular,may,tue,427,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
6828,0.524828,yes,Medium,45,admin.,single,unknown,no,yes,no,cellular,apr,thu,62,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no
6829,0.524759,yes,Medium,45,admin.,divorced,university.degree,no,no,no,cellular,may,mon,507,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
6830,0.524714,yes,Medium,28,technician,single,university.degree,no,yes,no,cellular,may,tue,326,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
6831,0.524702,yes,Medium,32,admin.,divorced,high.school,no,no,no,cellular,may,mon,111,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
6832,0.524579,yes,Medium,29,technician,single,university.degree,no,yes,yes,cellular,may,fri,215,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
6833,0.524565,yes,Medium,26,student,single,high.school,no,yes,no,cellular,may,wed,223,3,999,1,failure,-1.8,92.893,-46.2,1.27,5099.1,yes
6834,0.524354,yes,Medium,47,technician,divorced,professional.course,no,yes,no,telephone,jun,thu,9,1,999,0,nonexistent,-1.7,94.055,-39.8,0.742,4991.6,no
6835,0.524306,yes,Medium,24,admin.,single,high.school,no,yes,no,cellular,apr,tue,255,1,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no
6836,0.524272,yes,Medium,33,technician,divorced,professional.course,no,no,no,cellular,may,mon,287,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
6837,0.524202,yes,Medium,49,technician,married,high.school,no,yes,no,cellular,may,mon,143,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
6838,0.524092,yes,Medium,54,admin.,single,university.degree,no,yes,no,cellular,may,mon,485,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
6839,0.524076,yes,Medium,48,services,divorced,high.school,no,yes,no,cellular,apr,mon,25,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6840,0.524041,yes,Medium,57,services,married,high.school,no,yes,yes,cellular,may,mon,473,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
6841,0.523991,yes,Medium,36,entrepreneur,married,university.degree,no,yes,no,cellular,apr,fri,486,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6842,0.523759,yes,Medium,46,entrepreneur,married,unknown,no,yes,no,cellular,apr,mon,58,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6843,0.523648,yes,Medium,47,blue-collar,married,basic.9y,no,yes,no,telephone,apr,thu,193,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
6844,0.523621,yes,Medium,58,admin.,single,university.degree,no,yes,no,cellular,may,tue,851,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
6845,0.523615,yes,Medium,29,technician,single,university.degree,no,no,no,cellular,may,mon,170,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
6846,0.523604,yes,Medium,35,services,married,basic.9y,no,yes,no,cellular,apr,thu,150,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no
6847,0.523572,yes,Medium,56,entrepreneur,married,basic.9y,no,yes,no,cellular,apr,wed,141,12,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
6848,0.523552,yes,Medium,39,technician,married,university.degree,no,yes,no,cellular,apr,fri,492,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6849,0.523448,yes,Medium,52,admin.,divorced,high.school,no,yes,yes,cellular,may,mon,80,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
6850,0.52329,yes,Medium,46,technician,divorced,professional.course,no,no,no,cellular,may,mon,78,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
6851,0.523284,yes,Medium,48,blue-collar,single,basic.9y,no,yes,no,cellular,apr,tue,179,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
6852,0.52318,yes,Medium,56,entrepreneur,divorced,university.degree,no,unknown,unknown,cellular,apr,wed,121,2,999,1,failure,-1.8,93.075,-47.1,1.498,5099.1,no
6853,0.523099,yes,Medium,22,student,single,high.school,no,no,no,cellular,may,tue,304,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
6854,0.523046,yes,Medium,34,technician,divorced,professional.course,no,no,no,cellular,may,fri,64,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
6855,0.522658,yes,Medium,38,services,married,basic.9y,no,no,yes,cellular,apr,thu,96,3,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no
6856,0.522603,yes,Medium,34,unknown,married,basic.4y,no,no,no,telephone,apr,mon,151,3,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,no
6857,0.522563,yes,Medium,43,admin.,single,high.school,no,no,no,telephone,apr,fri,51,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6858,0.522414,yes,Medium,45,self-employed,divorced,university.degree,no,no,yes,cellular,may,fri,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
6859,0.522408,yes,Medium,33,admin.,single,university.degree,unknown,no,yes,cellular,apr,fri,526,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
6860,0.522368,yes,Medium,40,self-employed,married,university.degree,no,no,no,cellular,apr,fri,625,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6861,0.522203,yes,Medium,37,housemaid,single,university.degree,no,no,no,cellular,may,fri,288,2,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,yes
6862,0.521942,yes,Medium,29,management,single,university.degree,no,yes,no,cellular,may,tue,112,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
6863,0.521544,yes,Medium,58,housemaid,married,basic.4y,no,no,no,cellular,may,mon,91,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
6864,0.52153,yes,Medium,65,retired,married,unknown,no,no,no,cellular,may,tue,318,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
6865,0.521351,yes,Medium,45,blue-collar,single,basic.9y,no,yes,no,cellular,apr,mon,173,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
6866,0.521248,yes,Medium,28,services,single,high.school,no,yes,yes,cellular,may,wed,562,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
6867,0.521221,yes,Medium,32,blue-collar,divorced,basic.4y,no,no,no,cellular,may,mon,827,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
6868,0.52107,yes,Medium,44,entrepreneur,married,university.degree,no,yes,no,cellular,apr,fri,1034,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6869,0.521019,yes,Medium,40,services,married,high.school,no,yes,no,cellular,apr,thu,124,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,no
6870,0.520995,yes,Medium,28,unemployed,single,university.degree,no,yes,no,cellular,may,mon,434,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
6871,0.520924,yes,Medium,58,management,married,university.degree,no,yes,no,cellular,may,tue,640,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
6872,0.520797,yes,Medium,80,retired,divorced,basic.4y,no,yes,no,telephone,sep,thu,378,4,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no
6873,0.520607,yes,Medium,32,admin.,single,professional.course,no,yes,no,cellular,may,thu,603,2,7,2,failure,-1.8,92.893,-46.2,1.327,5099.1,no
6874,0.520487,yes,Medium,50,entrepreneur,married,university.degree,no,no,no,telephone,nov,tue,209,1,999,0,nonexistent,-0.1,93.2,-42.0,4.7,5195.8,yes
6875,0.520426,yes,Medium,23,student,single,basic.6y,no,yes,no,cellular,may,tue,258,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
6876,0.520315,yes,Medium,31,services,divorced,high.school,no,yes,no,cellular,apr,mon,267,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6877,0.520315,yes,Medium,31,services,divorced,high.school,no,yes,no,cellular,apr,mon,97,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6878,0.520251,yes,Medium,43,management,married,university.degree,no,no,no,telephone,apr,mon,205,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6879,0.520222,yes,Medium,31,services,divorced,high.school,no,no,no,cellular,apr,mon,330,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6880,0.520222,yes,Medium,31,services,divorced,high.school,no,no,no,cellular,apr,mon,379,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6881,0.520132,yes,Medium,31,services,single,high.school,no,no,no,cellular,may,fri,293,2,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,yes
6882,0.520019,yes,Medium,53,technician,married,professional.course,no,no,no,cellular,may,mon,421,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,yes
6883,0.519986,yes,Medium,44,blue-collar,single,basic.9y,no,yes,no,cellular,apr,tue,581,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
6884,0.519932,yes,Medium,32,management,single,professional.course,no,no,no,cellular,may,fri,194,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
6885,0.519878,yes,Medium,26,student,single,high.school,no,no,no,cellular,may,mon,716,3,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,yes
6886,0.519845,yes,Medium,28,admin.,single,university.degree,no,yes,no,cellular,may,fri,50,2,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,no
6887,0.519808,yes,Medium,37,management,divorced,university.degree,no,no,no,cellular,may,mon,493,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
6888,0.519789,yes,Medium,58,retired,divorced,basic.4y,no,no,no,telephone,aug,tue,34,1,999,0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,no
6889,0.519761,yes,Medium,26,self-employed,married,university.degree,no,no,no,cellular,may,wed,367,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes
6890,0.519737,yes,Medium,51,admin.,married,high.school,no,yes,yes,cellular,may,fri,1002,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
6891,0.519644,yes,Medium,55,services,single,basic.9y,no,unknown,unknown,cellular,may,thu,717,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
6892,0.519624,yes,Medium,32,technician,single,university.degree,no,no,no,cellular,may,fri,44,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,no
6893,0.519575,yes,Medium,42,admin.,married,unknown,no,no,no,cellular,apr,fri,42,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6894,0.519234,yes,Medium,38,management,divorced,university.degree,no,no,yes,cellular,apr,fri,131,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6895,0.519122,yes,Medium,58,management,single,university.degree,no,no,yes,cellular,may,fri,131,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
6896,0.519017,yes,Medium,28,blue-collar,single,basic.6y,no,no,no,cellular,may,wed,863,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
6897,0.518906,yes,Medium,35,services,married,basic.9y,no,no,no,cellular,apr,thu,85,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no
6898,0.518881,yes,Medium,30,admin.,married,university.degree,no,no,no,cellular,apr,wed,520,3,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no
6899,0.518829,yes,Medium,47,management,married,high.school,no,no,no,cellular,may,mon,57,1,9,2,failure,-1.8,92.893,-46.2,1.244,5099.1,no
6900,0.518775,yes,Medium,54,blue-collar,married,basic.4y,no,unknown,unknown,cellular,may,mon,352,3,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,yes
6901,0.51875,yes,Medium,45,admin.,married,high.school,no,yes,no,cellular,apr,mon,185,3,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
6902,0.518724,yes,Medium,52,admin.,married,university.degree,no,yes,yes,cellular,may,wed,159,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
6903,0.518634,yes,Medium,25,admin.,single,university.degree,no,yes,yes,cellular,may,tue,500,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
6904,0.518625,yes,Medium,25,admin.,single,high.school,no,yes,no,cellular,apr,wed,108,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
6905,0.51849,yes,Medium,36,blue-collar,married,basic.9y,no,yes,yes,cellular,apr,tue,99,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
6906,0.518462,yes,Medium,33,blue-collar,single,professional.course,no,no,yes,telephone,jul,fri,15,1,999,0,nonexistent,-1.7,94.215,-40.3,0.822,4991.6,no
6907,0.518246,yes,Medium,22,services,single,high.school,no,no,no,cellular,may,fri,51,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
6908,0.518235,yes,Medium,50,admin.,married,high.school,no,yes,yes,cellular,may,mon,146,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
6909,0.518143,yes,Medium,35,technician,divorced,university.degree,no,no,no,cellular,may,mon,169,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
6910,0.5181,yes,Medium,32,blue-collar,single,high.school,no,no,no,cellular,may,wed,329,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes
6911,0.518077,yes,Medium,25,services,single,high.school,no,no,no,cellular,may,fri,21,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
6912,0.517922,yes,Medium,56,blue-collar,married,basic.6y,no,yes,yes,cellular,apr,mon,223,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6913,0.517728,yes,Medium,57,technician,married,high.school,no,yes,no,cellular,apr,wed,82,1,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no
6914,0.517699,yes,Medium,26,admin.,single,university.degree,no,no,no,telephone,aug,mon,440,5,999,2,failure,-1.7,94.027,-38.3,0.904,4991.6,no
6915,0.517655,yes,Medium,30,admin.,married,university.degree,no,yes,yes,cellular,may,fri,449,4,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,yes
6916,0.517654,yes,Medium,35,entrepreneur,married,basic.9y,no,yes,no,telephone,aug,wed,17,1,999,0,nonexistent,-1.7,94.027,-38.3,0.89,4991.6,no
6917,0.517601,yes,Medium,52,services,married,basic.6y,no,yes,no,cellular,apr,mon,44,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6918,0.517567,yes,Medium,40,technician,married,professional.course,no,yes,no,telephone,oct,tue,10,1,999,0,nonexistent,-1.1,94.601,-49.5,0.956,4963.6,no
6919,0.517452,yes,Medium,30,services,single,high.school,no,no,no,cellular,may,mon,700,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
6920,0.517424,yes,Medium,28,admin.,single,university.degree,no,no,no,cellular,may,mon,55,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
6921,0.517375,yes,Medium,28,services,single,high.school,no,no,no,cellular,may,wed,649,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
6922,0.517318,yes,Medium,25,admin.,single,university.degree,no,no,no,cellular,may,wed,114,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
6923,0.517166,yes,Medium,36,admin.,single,university.degree,no,no,no,cellular,apr,thu,208,12,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no
6924,0.517125,yes,Medium,32,admin.,married,university.degree,no,yes,no,cellular,apr,thu,361,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
6925,0.517041,yes,Medium,32,technician,married,professional.course,no,yes,no,cellular,apr,mon,140,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6926,0.516982,yes,Medium,30,services,single,high.school,no,no,no,cellular,may,mon,111,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
6927,0.516967,yes,Medium,50,management,divorced,university.degree,unknown,no,no,telephone,apr,mon,475,6,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,yes
6928,0.516929,yes,Medium,41,self-employed,married,university.degree,no,yes,no,cellular,apr,thu,884,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
6929,0.516803,yes,Medium,31,technician,single,professional.course,no,yes,no,telephone,apr,mon,16,12,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6930,0.516776,yes,Medium,31,services,divorced,high.school,no,no,no,cellular,apr,mon,379,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6931,0.516776,yes,Medium,31,services,divorced,high.school,no,no,no,cellular,apr,mon,150,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6932,0.516676,yes,Medium,58,management,married,university.degree,no,yes,yes,cellular,may,fri,256,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
6933,0.516641,yes,Medium,55,admin.,divorced,university.degree,no,yes,no,cellular,apr,wed,628,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
6934,0.516577,yes,Medium,39,admin.,married,high.school,no,yes,no,cellular,apr,mon,149,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6935,0.516437,yes,Medium,27,admin.,single,university.degree,no,yes,yes,cellular,may,mon,179,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
6936,0.516426,yes,Medium,24,services,married,high.school,unknown,yes,no,cellular,may,fri,1012,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
6937,0.516273,yes,Medium,25,admin.,single,university.degree,no,yes,yes,cellular,may,wed,163,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
6938,0.516258,yes,Medium,32,services,married,high.school,unknown,yes,no,cellular,may,mon,126,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
6939,0.516178,yes,Medium,51,blue-collar,married,basic.6y,no,unknown,unknown,cellular,may,tue,811,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
6940,0.516158,yes,Medium,30,management,single,university.degree,no,yes,no,cellular,may,fri,637,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
6941,0.516058,yes,Medium,24,technician,single,professional.course,no,unknown,unknown,cellular,may,wed,311,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes
6942,0.516054,yes,Medium,28,self-employed,single,university.degree,no,no,no,cellular,may,fri,386,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
6943,0.516003,yes,Medium,50,blue-collar,married,basic.4y,no,no,no,cellular,apr,mon,246,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6944,0.515942,yes,Medium,35,services,married,high.school,no,no,no,cellular,may,mon,297,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
6945,0.515883,yes,Medium,47,self-employed,married,basic.9y,no,yes,no,telephone,apr,tue,226,5,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
6946,0.515796,yes,Medium,54,self-employed,married,university.degree,no,no,yes,cellular,may,tue,388,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
6947,0.515678,yes,Medium,29,admin.,single,university.degree,no,yes,no,cellular,may,tue,88,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
6948,0.515678,yes,Medium,29,admin.,single,university.degree,no,yes,no,cellular,may,tue,244,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
6949,0.515612,yes,Medium,21,student,single,university.degree,no,yes,no,cellular,may,fri,48,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
6950,0.515565,yes,Medium,34,technician,married,university.degree,no,no,no,cellular,apr,fri,772,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
6951,0.515519,yes,Medium,37,self-employed,single,basic.4y,no,no,yes,cellular,may,mon,297,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
6952,0.515472,yes,Medium,29,unemployed,married,university.degree,no,yes,yes,cellular,may,fri,298,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
6953,0.515357,yes,Medium,26,self-employed,single,university.degree,no,no,no,cellular,may,fri,99,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
6954,0.515296,yes,Medium,37,admin.,divorced,university.degree,unknown,yes,no,cellular,may,mon,442,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
6955,0.515296,yes,Medium,37,admin.,divorced,university.degree,unknown,yes,no,cellular,may,mon,230,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
6956,0.515176,yes,Medium,24,management,single,university.degree,no,no,no,cellular,may,mon,64,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
6957,0.515165,yes,Medium,54,retired,divorced,university.degree,no,yes,yes,cellular,may,fri,261,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
6958,0.515087,yes,Medium,44,management,divorced,university.degree,no,yes,no,cellular,apr,fri,230,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
6959,0.514977,yes,Medium,45,self-employed,divorced,professional.course,no,yes,no,telephone,aug,mon,5,1,999,1,failure,-1.7,94.027,-38.3,0.891,4991.6,no
6960,0.514976,yes,Medium,33,blue-collar,married,high.school,no,no,no,cellular,apr,mon,164,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6961,0.514976,yes,Medium,33,blue-collar,married,high.school,no,no,no,cellular,apr,mon,207,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6962,0.514908,yes,Medium,53,management,married,university.degree,no,yes,no,cellular,apr,fri,111,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6963,0.51483,yes,Medium,47,blue-collar,married,basic.4y,no,yes,no,cellular,apr,mon,311,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6964,0.514801,yes,Medium,33,services,married,high.school,no,no,yes,cellular,may,mon,600,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
6965,0.514801,yes,Medium,41,entrepreneur,divorced,unknown,no,no,no,cellular,may,fri,242,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
6966,0.514747,yes,Medium,47,admin.,married,university.degree,no,no,yes,telephone,nov,wed,23,1,999,0,nonexistent,-0.1,93.2,-42.0,4.663,5195.8,no
6967,0.514698,yes,Medium,31,admin.,single,basic.9y,no,no,no,cellular,may,fri,406,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
6968,0.514625,yes,Medium,34,entrepreneur,married,university.degree,no,yes,yes,cellular,apr,fri,108,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6969,0.514615,yes,Medium,23,admin.,single,high.school,no,no,no,telephone,jul,thu,331,1,999,0,nonexistent,-1.7,94.215,-40.3,0.899,4991.6,no
