age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,subscription_probability,predicted_subscription,campaign_priority,customer_rank
27,admin.,single,high.school,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,0.7113938366602502,yes,High,1027
32,admin.,single,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,1,0.7111126890082965,yes,High,1028
58,entrepreneur,married,high.school,no,yes,no,cellular,sep,mon,1,999,1,failure,-1.1,94.199,-37.5,0.882,4963.6,0,0.7099188658523571,yes,High,1029
61,management,married,university.degree,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,0,0.7098769600572613,yes,High,1030
25,admin.,single,professional.course,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,1,0.709247485782613,yes,High,1031
51,management,divorced,university.degree,no,no,no,cellular,jul,wed,7,999,1,failure,-2.9,92.469,-33.6,0.979,5076.2,0,0.7090467284779542,yes,High,1032
35,services,single,university.degree,no,unknown,unknown,cellular,aug,mon,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,0,0.7078442287869338,yes,High,1033
24,services,single,high.school,no,yes,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,1,0.7072789213122731,yes,High,1034
26,technician,single,university.degree,no,no,yes,cellular,jul,tue,5,999,1,failure,-2.9,92.469,-33.6,0.908,5076.2,0,0.7070188994694144,yes,High,1035
26,student,single,professional.course,no,yes,no,cellular,jun,wed,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,0,0.7067838493038764,yes,High,1036
30,admin.,married,university.degree,no,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0,0.7063059175641478,yes,High,1038
30,admin.,married,university.degree,no,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,1,0.7063059175641478,yes,High,1037
68,retired,divorced,high.school,no,yes,no,cellular,oct,mon,4,999,2,failure,-1.1,94.601,-49.5,1.0,4963.6,0,0.706252949935558,yes,High,1039
34,management,married,university.degree,no,no,no,telephone,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,1,0.7057078735028839,yes,High,1040
31,technician,married,university.degree,no,no,no,cellular,aug,mon,1,999,1,failure,-2.9,92.201,-31.4,0.861,5076.2,0,0.7054869448254105,yes,High,1041
34,technician,married,university.degree,no,no,no,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,1,0.7051529305832431,yes,High,1042
32,self-employed,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,1,0.7048520113505072,yes,High,1043
36,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,2,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,0,0.7043712275872691,yes,High,1044
27,admin.,married,university.degree,no,unknown,unknown,cellular,jun,mon,1,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0.7040215393564908,yes,High,1045
24,student,single,high.school,no,no,no,cellular,aug,thu,1,999,2,failure,-2.9,92.201,-31.4,0.873,5076.2,0,0.7039345002185952,yes,High,1046
53,admin.,married,university.degree,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.7036866251837092,yes,High,1047
28,admin.,married,high.school,no,no,no,telephone,jun,wed,4,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0.7036035857103684,yes,High,1048
58,retired,divorced,high.school,no,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,0,0.7033834053665868,yes,High,1049
28,admin.,single,university.degree,no,unknown,unknown,cellular,aug,mon,1,999,2,failure,-2.9,92.201,-31.4,0.861,5076.2,0,0.7032010652713201,yes,High,1050
50,self-employed,married,professional.course,no,yes,no,cellular,jun,tue,1,999,1,failure,-2.9,92.963,-40.8,1.252,5076.2,0,0.7031964536711806,yes,High,1051
52,admin.,married,unknown,no,no,no,telephone,sep,tue,5,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,0,0.7031498215859886,yes,High,1052
33,blue-collar,married,basic.9y,no,no,no,cellular,aug,fri,1,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,0,0.702137261430897,yes,High,1053
38,technician,married,professional.course,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,0,0.7020473882558447,yes,High,1054
66,unemployed,single,basic.4y,no,no,no,telephone,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.7014909133185193,yes,High,1055
38,admin.,divorced,university.degree,no,yes,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.384,5099.1,1,0.7013062770345403,yes,High,1056
31,admin.,married,university.degree,no,yes,no,cellular,may,wed,2,10,1,success,-1.8,92.893,-46.2,1.281,5099.1,1,0.7003844219909439,yes,High,1057
