customer_rank,age,job,marital,education,housing,loan,contact,month,campaign,pdays,previous,poutcome,subscription_probability,predicted_subscription,campaign_priority
5101,29,admin.,married,university.degree,no,yes,telephone,jun,3,999,0,nonexistent,0.2812550674005319,no,Low
5102,52,blue-collar,married,basic.4y,yes,no,telephone,jun,2,999,0,nonexistent,0.2811380155081416,no,Low
5103,35,admin.,divorced,high.school,yes,no,cellular,nov,1,999,0,nonexistent,0.2810965739712396,no,Low
5104,52,admin.,married,university.degree,yes,no,cellular,aug,1,999,0,nonexistent,0.2809853508618277,no,Low
5105,22,blue-collar,single,unknown,no,no,telephone,jul,4,999,0,nonexistent,0.28096260524610306,no,Low
5106,35,student,single,university.degree,no,no,telephone,jun,1,999,0,nonexistent,0.2809623084060543,no,Low
5107,43,management,married,university.degree,yes,no,cellular,nov,1,999,1,failure,0.28091503316559463,no,Low
5108,41,admin.,single,university.degree,yes,no,cellular,jul,5,999,0,nonexistent,0.28081258682664223,no,Low
5109,55,technician,divorced,university.degree,yes,no,cellular,aug,1,999,0,nonexistent,0.28076517830314585,no,Low
5111,30,technician,married,high.school,no,no,cellular,aug,1,999,0,nonexistent,0.28073654700247225,no,Low
5110,30,technician,married,high.school,no,no,cellular,aug,1,999,0,nonexistent,0.28073654700247225,no,Low
5112,26,self-employed,married,university.degree,yes,no,telephone,jun,1,999,0,nonexistent,0.28067748285068733,no,Low
5113,50,entrepreneur,married,university.degree,no,no,telephone,jun,2,999,0,nonexistent,0.2806649995381838,no,Low
5114,25,admin.,married,high.school,yes,no,telephone,jun,2,999,0,nonexistent,0.2806479274188933,no,Low
5115,32,unemployed,married,basic.9y,no,no,telephone,jun,2,999,0,nonexistent,0.2806248174137701,no,Low
5116,54,services,married,high.school,yes,no,cellular,aug,2,999,0,nonexistent,0.28061329735569296,no,Low
5117,51,housemaid,married,high.school,yes,no,cellular,jul,3,999,0,nonexistent,0.2805838423539061,no,Low
5118,57,unknown,married,unknown,no,no,cellular,jul,4,999,0,nonexistent,0.28049081099217293,no,Low
5119,34,technician,married,professional.course,no,no,cellular,aug,3,999,0,nonexistent,0.2804675797088738,no,Low
5120,39,unemployed,married,professional.course,yes,no,telephone,jun,4,999,0,nonexistent,0.28045286015013776,no,Low
5121,38,admin.,single,basic.9y,no,yes,telephone,jun,3,999,0,nonexistent,0.2804525830643928,no,Low
5122,30,admin.,married,university.degree,yes,no,cellular,aug,2,999,0,nonexistent,0.28045040832291035,no,Low
5123,35,admin.,married,high.school,yes,no,cellular,nov,1,999,0,nonexistent,0.28039342375836435,no,Low
5124,28,blue-collar,single,basic.9y,no,no,telephone,jun,1,999,0,nonexistent,0.2803631211081671,no,Low
5125,32,blue-collar,single,basic.9y,yes,no,cellular,may,8,999,0,nonexistent,0.28034029324017096,no,Low
5126,49,blue-collar,married,basic.6y,yes,no,telephone,may,2,999,0,nonexistent,0.2802550601421436,no,Low
5127,26,student,single,university.degree,yes,no,cellular,jul,3,999,0,nonexistent,0.28024786654565,no,Low
5128,31,admin.,married,university.degree,yes,no,cellular,aug,5,999,0,nonexistent,0.2802178695175946,no,Low
5129,33,admin.,single,high.school,unknown,unknown,cellular,aug,3,999,0,nonexistent,0.28018956421017643,no,Low
5130,50,admin.,divorced,university.degree,no,no,cellular,aug,11,999,0,nonexistent,0.280189000480558,no,Low
5131,52,technician,divorced,professional.course,yes,no,cellular,aug,10,999,0,nonexistent,0.2801558455254477,no,Low
5132,33,technician,single,university.degree,no,no,cellular,aug,1,999,0,nonexistent,0.28008157674089273,no,Low
5133,33,technician,single,university.degree,no,no,cellular,aug,1,999,0,nonexistent,0.28008157674089273,no,Low
5134,36,blue-collar,married,basic.4y,no,no,telephone,jun,1,999,0,nonexistent,0.2800467725484553,no,Low
5135,31,technician,single,professional.course,yes,no,cellular,aug,1,999,0,nonexistent,0.2800071690493345,no,Low
5136,26,student,single,university.degree,no,yes,cellular,jul,2,999,0,nonexistent,0.27994902306662084,no,Low
5137,31,management,married,university.degree,yes,no,cellular,nov,1,999,0,nonexistent,0.2798682776089494,no,Low
5138,33,technician,married,professional.course,no,no,cellular,aug,3,999,0,nonexistent,0.2798329029051746,no,Low
5139,29,blue-collar,single,basic.6y,yes,no,telephone,jun,1,999,0,nonexistent,0.27981438731898034,no,Low
5141,51,technician,married,university.degree,yes,yes,cellular,jul,1,999,0,nonexistent,0.27979744019277103,no,Low
5140,51,technician,married,university.degree,yes,yes,cellular,jul,1,999,0,nonexistent,0.27979744019277103,no,Low
5142,32,admin.,divorced,university.degree,no,no,cellular,aug,6,999,0,nonexistent,0.27975158521364935,no,Low
5143,30,student,single,basic.9y,no,no,telephone,may,1,999,0,nonexistent,0.27973715733183463,no,Low
5144,30,services,married,university.degree,yes,no,cellular,nov,1,999,0,nonexistent,0.27967705699479084,no,Low
5145,51,entrepreneur,married,university.degree,yes,no,cellular,nov,1,999,0,nonexistent,0.27965761117474003,no,Low
5146,41,blue-collar,married,basic.9y,yes,no,cellular,may,1,999,2,failure,0.27963119696027827,no,Low
5147,46,blue-collar,married,basic.6y,no,no,telephone,jun,1,999,0,nonexistent,0.27962304474506,no,Low
5148,41,management,married,university.degree,yes,no,cellular,nov,2,999,0,nonexistent,0.27952958192537264,no,Low
5149,42,admin.,married,university.degree,yes,no,cellular,aug,1,999,0,nonexistent,0.27949743651227993,no,Low
5150,45,admin.,married,unknown,yes,yes,cellular,aug,3,999,0,nonexistent,0.2794944327625031,no,Low
5151,36,admin.,married,high.school,yes,yes,telephone,jun,1,999,0,nonexistent,0.2794789645810691,no,Low
5152,33,technician,single,university.degree,no,no,cellular,aug,6,999,0,nonexistent,0.279445602826403,no,Low
5153,41,blue-collar,married,basic.9y,yes,yes,telephone,jun,3,999,0,nonexistent,0.2794189271447178,no,Low
5154,58,housemaid,married,basic.4y,yes,no,cellular,jul,3,999,0,nonexistent,0.279409463122918,no,Low
5155,43,unemployed,divorced,basic.9y,no,no,cellular,jul,9,999,0,nonexistent,0.2793343243072228,no,Low
5156,36,admin.,divorced,university.degree,yes,no,cellular,aug,2,999,0,nonexistent,0.2793266609430224,no,Low
5157,44,technician,divorced,professional.course,no,no,cellular,aug,2,999,0,nonexistent,0.2792981484868058,no,Low
5158,36,blue-collar,married,basic.9y,yes,no,cellular,nov,3,999,0,nonexistent,0.27928543878514744,no,Low
5159,30,blue-collar,married,unknown,no,yes,telephone,jun,2,999,0,nonexistent,0.2792577442020324,no,Low
5160,35,admin.,divorced,high.school,yes,no,cellular,nov,2,999,0,nonexistent,0.27923636203581276,no,Low
5161,33,technician,married,high.school,no,yes,telephone,jun,9,999,0,nonexistent,0.27923005168154885,no,Low
5162,56,admin.,married,basic.4y,yes,no,cellular,nov,3,999,0,nonexistent,0.2791609466415044,no,Low
5163,45,entrepreneur,married,basic.9y,no,no,telephone,jun,1,999,0,nonexistent,0.2791485969473038,no,Low
5164,38,technician,married,professional.course,no,no,cellular,nov,1,999,0,nonexistent,0.2791029686699137,no,Low
5165,60,retired,married,professional.course,no,no,telephone,may,5,999,0,nonexistent,0.2790956002829469,no,Low
5166,32,technician,married,professional.course,yes,no,cellular,aug,6,999,0,nonexistent,0.27909181307002384,no,Low
5167,34,technician,married,university.degree,yes,no,telephone,jun,2,999,0,nonexistent,0.2790621667701828,no,Low
5168,47,technician,married,professional.course,no,no,cellular,jul,1,999,0,nonexistent,0.2790460912259601,no,Low
5169,48,blue-collar,married,basic.4y,yes,no,cellular,aug,1,999,0,nonexistent,0.279029488786201,no,Low
5170,36,admin.,married,university.degree,yes,no,cellular,aug,1,999,0,nonexistent,0.2790277515001246,no,Low
5171,46,blue-collar,married,basic.6y,no,no,cellular,nov,3,999,0,nonexistent,0.2790100346673657,no,Low
5172,58,housemaid,married,professional.course,yes,no,cellular,aug,10,999,0,nonexistent,0.2788433620439073,no,Low
5173,35,entrepreneur,divorced,professional.course,unknown,unknown,cellular,aug,3,999,0,nonexistent,0.27882128969419345,no,Low
5174,58,admin.,divorced,university.degree,yes,no,cellular,aug,4,999,0,nonexistent,0.2787984842711665,no,Low
5175,37,self-employed,married,basic.9y,no,no,telephone,jun,1,999,0,nonexistent,0.2786726212817035,no,Low
5176,58,self-employed,married,university.degree,no,no,telephone,jun,4,999,0,nonexistent,0.27865711730193915,no,Low
5177,29,technician,single,professional.course,no,no,cellular,aug,3,999,0,nonexistent,0.2786542341869229,no,Low
5178,27,blue-collar,married,basic.9y,yes,yes,telephone,may,2,999,0,nonexistent,0.27864651010126973,no,Low
5179,40,technician,single,professional.course,yes,no,telephone,jun,4,999,0,nonexistent,0.2786445355938094,no,Low
5180,57,housemaid,married,basic.4y,no,no,cellular,nov,1,999,0,nonexistent,0.2786096997911107,no,Low
5181,57,housemaid,married,unknown,no,no,cellular,aug,2,999,0,nonexistent,0.2785311869814903,no,Low
5182,44,housemaid,married,high.school,yes,yes,cellular,jul,1,999,0,nonexistent,0.2785259751360851,no,Low
5183,31,technician,single,professional.course,yes,no,cellular,aug,3,999,0,nonexistent,0.27850760617904796,no,Low
5184,45,blue-collar,married,high.school,no,no,telephone,jun,4,999,0,nonexistent,0.2784948764085437,no,Low
5185,28,entrepreneur,married,basic.9y,no,no,telephone,may,1,999,0,nonexistent,0.2784703965729575,no,Low
5186,39,blue-collar,married,basic.9y,no,yes,telephone,jun,1,999,0,nonexistent,0.27842619791724926,no,Low
5187,51,housemaid,married,basic.9y,yes,no,cellular,jul,1,999,0,nonexistent,0.2784185503052767,no,Low
5188,45,blue-collar,married,basic.6y,no,no,cellular,aug,1,999,0,nonexistent,0.27840034318518825,no,Low
5189,56,housemaid,married,basic.4y,no,no,telephone,jun,1,999,0,nonexistent,0.27835037965259574,no,Low
5190,55,management,married,basic.9y,no,no,cellular,nov,2,999,1,failure,0.2782805780402846,no,Low
5191,41,technician,single,professional.course,no,no,cellular,nov,1,999,0,nonexistent,0.2782479160213037,no,Low
5192,36,blue-collar,married,basic.9y,yes,no,cellular,may,5,999,0,nonexistent,0.27824058354034714,no,Low
5193,33,self-employed,single,university.degree,no,no,telephone,jun,1,999,0,nonexistent,0.2781078300375546,no,Low
5194,47,management,married,university.degree,no,no,cellular,nov,1,999,0,nonexistent,0.2780789734800292,no,Low
5195,58,admin.,divorced,university.degree,yes,no,cellular,aug,2,999,0,nonexistent,0.27804910209634937,no,Low
5196,31,unemployed,divorced,basic.4y,yes,no,telephone,jun,1,999,0,nonexistent,0.2780264648403063,no,Low
5197,34,services,single,high.school,no,no,cellular,nov,2,999,0,nonexistent,0.27798694967255044,no,Low
5198,30,technician,married,professional.course,yes,no,cellular,aug,1,999,0,nonexistent,0.2779595013256216,no,Low
5199,30,technician,married,professional.course,yes,no,cellular,aug,1,999,0,nonexistent,0.2779595013256216,no,Low
5200,53,unknown,married,basic.4y,no,no,cellular,aug,5,999,0,nonexistent,0.27791566528706657,no,Low
5201,34,admin.,married,university.degree,no,no,telephone,jun,3,999,0,nonexistent,0.277874918688255,no,Low
5202,30,services,married,high.school,yes,no,cellular,nov,1,999,0,nonexistent,0.27785827370616795,no,Low
5203,54,blue-collar,married,basic.9y,no,no,telephone,jun,1,999,0,nonexistent,0.27784586937607786,no,Low
5204,39,blue-collar,single,basic.9y,yes,no,cellular,may,1,999,0,nonexistent,0.27768188047798315,no,Low
5205,37,management,married,university.degree,no,no,cellular,aug,1,999,0,nonexistent,0.2776772370518889,no,Low
5206,52,management,married,university.degree,no,no,telephone,jun,2,999,0,nonexistent,0.2776482030789465,no,Low
5207,31,admin.,single,university.degree,no,no,cellular,aug,6,999,0,nonexistent,0.2775552752302349,no,Low
5208,37,admin.,single,high.school,yes,no,telephone,jun,1,999,0,nonexistent,0.2775480446788057,no,Low
5209,30,self-employed,single,university.degree,no,no,cellular,aug,1,999,0,nonexistent,0.27746715179188475,no,Low
5210,32,services,single,high.school,no,no,telephone,jun,2,999,0,nonexistent,0.2774561009197336,no,Low
5211,52,entrepreneur,married,university.degree,yes,no,cellular,nov,2,999,0,nonexistent,0.27743380127220035,no,Low
5212,36,blue-collar,married,unknown,yes,no,cellular,may,1,999,1,failure,0.2773948826282833,no,Low
5213,30,admin.,single,university.degree,yes,yes,telephone,aug,9,999,0,nonexistent,0.27738880610843925,no,Low
5214,36,technician,married,high.school,yes,no,telephone,jun,2,999,0,nonexistent,0.27738529945312834,no,Low
5215,34,technician,divorced,professional.course,yes,no,cellular,aug,1,999,0,nonexistent,0.2773292686909025,no,Low
5216,38,blue-collar,married,professional.course,no,no,telephone,jun,3,999,0,nonexistent,0.2772808431427817,no,Low
5217,36,admin.,married,university.degree,no,no,telephone,jun,1,999,0,nonexistent,0.27726224743331235,no,Low
5218,41,blue-collar,married,basic.9y,no,no,cellular,may,1,999,2,failure,0.27721616783303804,no,Low
5219,42,blue-collar,married,basic.4y,no,no,telephone,jun,1,999,0,nonexistent,0.2772136358161608,no,Low
5220,40,technician,divorced,professional.course,unknown,unknown,cellular,aug,3,999,0,nonexistent,0.2772129080922747,no,Low
5221,28,self-employed,married,university.degree,yes,no,telephone,nov,1,999,1,failure,0.2772076454600852,no,Low
5222,41,blue-collar,married,basic.9y,yes,no,telephone,jun,1,999,0,nonexistent,0.2771308967162355,no,Low
5223,55,blue-collar,divorced,basic.6y,yes,no,cellular,nov,3,999,0,nonexistent,0.27711325988460817,no,Low
5224,56,blue-collar,divorced,basic.9y,yes,no,cellular,nov,3,999,0,nonexistent,0.27708850471699126,no,Low
5225,59,technician,married,unknown,no,no,telephone,jun,4,999,0,nonexistent,0.2770604703213433,no,Low
5226,50,services,married,unknown,yes,no,cellular,nov,3,999,0,nonexistent,0.27697859948860243,no,Low
5227,44,services,married,high.school,yes,no,cellular,nov,1,999,0,nonexistent,0.276933208365963,no,Low
5228,49,housemaid,married,basic.4y,yes,no,cellular,aug,1,999,0,nonexistent,0.27692364242029976,no,Low
5229,36,admin.,married,university.degree,yes,no,telephone,jun,8,999,0,nonexistent,0.27689184039932924,no,Low
5230,31,student,single,university.degree,yes,no,cellular,jul,1,999,0,nonexistent,0.27686845772328744,no,Low
5231,35,technician,married,professional.course,no,no,cellular,aug,2,999,0,nonexistent,0.2768554604771377,no,Low
5232,31,blue-collar,married,basic.9y,yes,yes,cellular,nov,2,999,0,nonexistent,0.27685529847016904,no,Low
5233,22,technician,married,basic.9y,no,no,telephone,jun,1,999,0,nonexistent,0.2768546165250106,no,Low
5234,36,admin.,single,high.school,yes,no,telephone,jun,1,999,0,nonexistent,0.2768530130070752,no,Low
5235,44,admin.,single,university.degree,yes,no,telephone,may,2,999,0,nonexistent,0.27677731904606034,no,Low
5236,29,technician,married,professional.course,yes,no,cellular,aug,2,999,0,nonexistent,0.2767300425089615,no,Low
5237,43,technician,divorced,high.school,yes,no,cellular,aug,1,999,0,nonexistent,0.2767129464406579,no,Low
5238,29,admin.,divorced,university.degree,no,no,telephone,jun,3,999,0,nonexistent,0.27668301582107907,no,Low
5239,55,retired,married,basic.9y,no,no,cellular,jul,5,999,0,nonexistent,0.2766687731515813,no,Low
5240,58,technician,married,unknown,no,no,cellular,jul,4,999,0,nonexistent,0.2766360974268971,no,Low
5241,55,technician,divorced,university.degree,no,no,cellular,aug,1,999,0,nonexistent,0.2766149535732711,no,Low
5242,39,management,single,university.degree,yes,no,telephone,jun,6,999,0,nonexistent,0.27655467243657295,no,Low
5243,55,blue-collar,married,basic.9y,no,no,cellular,nov,1,999,0,nonexistent,0.2765386905946375,no,Low
5244,55,blue-collar,married,basic.9y,no,no,cellular,nov,1,999,0,nonexistent,0.2765386905946375,no,Low
5245,32,admin.,divorced,university.degree,yes,no,cellular,aug,2,999,0,nonexistent,0.27650628599496296,no,Low
5246,39,technician,divorced,high.school,yes,no,cellular,aug,1,999,0,nonexistent,0.2764824926878863,no,Low
5247,43,admin.,married,university.degree,no,no,telephone,jun,4,999,0,nonexistent,0.2764260985736427,no,Low
5248,50,technician,married,professional.course,no,yes,cellular,nov,1,999,0,nonexistent,0.27636766254233325,no,Low
5249,56,technician,married,professional.course,no,no,telephone,jun,2,999,0,nonexistent,0.2763497451734152,no,Low
5250,59,admin.,married,high.school,yes,no,cellular,aug,1,999,0,nonexistent,0.2763303846089997,no,Low
5251,45,unknown,married,high.school,yes,no,cellular,aug,1,999,0,nonexistent,0.2763262951817084,no,Low
5252,44,blue-collar,married,basic.6y,no,no,cellular,aug,1,999,0,nonexistent,0.27625229036907384,no,Low
5253,54,blue-collar,married,basic.4y,yes,no,telephone,may,5,999,0,nonexistent,0.27602103666608907,no,Low
5254,32,services,married,university.degree,no,no,telephone,jul,10,999,0,nonexistent,0.276010813187399,no,Low
5255,52,blue-collar,married,basic.4y,yes,no,telephone,jun,2,999,0,nonexistent,0.2760074991752244,no,Low
5256,49,blue-collar,divorced,professional.course,yes,no,cellular,may,10,999,0,nonexistent,0.2759845932924942,no,Low
5257,39,blue-collar,married,basic.9y,yes,no,cellular,nov,1,999,0,nonexistent,0.27595259682388934,no,Low
5258,39,management,married,high.school,no,no,cellular,nov,2,999,0,nonexistent,0.27590170520008656,no,Low
5259,53,blue-collar,married,basic.4y,no,no,telephone,jun,1,999,0,nonexistent,0.27583486348841707,no,Low
5260,23,services,single,high.school,no,no,telephone,jun,10,999,0,nonexistent,0.27583344617626404,no,Low
5261,39,admin.,married,university.degree,yes,no,cellular,nov,1,999,0,nonexistent,0.275811102553499,no,Low
5262,33,blue-collar,single,basic.9y,yes,no,telephone,jun,3,999,0,nonexistent,0.2757986017882508,no,Low
5263,32,management,single,university.degree,yes,no,telephone,jun,2,999,0,nonexistent,0.2757598358913725,no,Low
5264,33,admin.,married,university.degree,yes,no,telephone,jun,10,999,0,nonexistent,0.27574379138577093,no,Low
5265,49,blue-collar,married,unknown,no,no,telephone,jun,4,999,0,nonexistent,0.2756461008485201,no,Low
